SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION,MANUFACTURING_CODE,MANUFACTURING_TITLE,MANUFACTURING_DESCRIPTION,ERECTION_CODE,ERECTION_TITLE,ERECTION_DESCRIPTION
CS4SA1,VL,GLB,7,,,"1""",1,-,-,-,SW,800,0,0,GLV24F0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GLB,7,,,"1-1/2""",1.5,-,-,-,SW,800,0,0,GLV24F0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS 800#,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES SW 800# DE DIAMETRO MENORES 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO MENORES DE 2"""
CS4SA1,VL,GLB,7,,,"2""",2,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 2""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS4SA1,VL,GLB,7,,,"3""",3,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 3""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 3"""
CS4SA1,VL,GLB,7,,,"4""",4,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 4""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 4"""
CS4SA1,VL,GLB,7,,,"6""",6,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 6""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6"""
CS4SA1,VL,GLB,7,,,"8""",8,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 8""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8"""
CS4SA1,VL,GLB,7,,,"10""",10,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 10""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10"""
CS4SA1,VL,GLB,7,,,"12""",12,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 12""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12"""
CS4SA1,VL,GLB,7,,,"14""",14,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 14""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14"""
CS4SA1,VL,GLB,7,,,"16""",16,-,-,-,RF,600,0,0,GLV22A0B2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 16""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16"""
CS4SA1,VL,-,7,,,"2""",2,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 18""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 2"""
CS4SA1,VL,-,7,,,"3""",3,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 20""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 3"""
CS4SA1,VL,-,7,,,"4""",4,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 24""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 4"""
CS4SA1,VL,-,7,,,"6""",6,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 6""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 6"""
CS4SA1,VL,-,7,,,"8""",8,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 8""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 8"""
CS4SA1,VL,-,7,,,"10""",10,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 10""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 10"""
CS4SA1,VL,-,7,,,"12""",12,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 12""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 12"""
CS4SA1,VL,-,7,,,"14""",14,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 14""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 14"""
CS4SA1,VL,-,7,,,"16""",16,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 16""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 16"""
CS4SA1,VL,-,7,,,"18""",18,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 18""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 18"""
CS4SA1,VL,-,7,,,"20""",20,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 20""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 20"""
CS4SA1,VL,-,2,,,"24""",24,-,-,-,RF,600,0,0,PLV22A0F2B,4.3,-,-,4.14,PRUEBAS HIDROSTATICAS ANSI 600,"PRUEBAS HIDROSTATICAS DE VÁLVULAS MANUALES BRIDADAS ANSI 600 DE DIAMETRO 24""",4.13,"MONTAJE DE VÁLVULAS, CHEQUES Y CIEGOS BRIDADOS Y/O CONEXIONES BRIDADAS (INCLUYE SUMINISTRO DE EMPAQUES Y ESPARRAGOS CON SU RESPECTIVO TORQUEO) ","MONTAJE DE VÁLVULAS Y CHEQUES DIAMETRO DE 24"""
CS4SA1,FT,NIP,2,"ASTM A-106 Gr.B; Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160 L= 100 mm","1/2""",0.5,100mm,100mm,160,PE,-,0.195,0.007,-,4.2,SUMINISTRO DE PIPE NIPPLE,"SUMINISTRO DE PIPE NIPPLE - LENGTH = 100 MM ASME B36.10 PE SEAMLESS ASTM A106 GR. B, 1/2 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FT,NIP,2,"ASTM A-106 Gr.B; Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160 L= 100 mm","3/4""",0.75,100mm,100mm,160,PE,-,0.29,0.008,-,4.2,SUMINISTRO DE PIPE NIPPLE,"SUMINISTRO DE PIPE NIPPLE - LENGTH = 100 MM ASME B36.10 PE SEAMLESS ASTM A106 GR. B, 3/4 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FT,NIP,2,"ASTM A-106 Gr.B; Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160 L= 100 mm","1""",1,100mm,100mm,160,PE,-,0.424,0.010,-,4.2,SUMINISTRO DE PIPE NIPPLE,"SUMINISTRO DE PIPE NIPPLE - LENGTH = 100 MM ASME B36.10 PE SEAMLESS ASTM A106 GR. B, 1 "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,FT,NIP,2,"ASTM A-106 Gr.B; Seamless, Nipple, L = 100mm, ASME B36.10, PE","NIPPLE, SEAMLESS, CS, ASTM A106 Gr.B, ASME B36.10, PE, SCH 160 L= 100 mm","1-1/2""",1.5,100mm,100mm,160,PE,-,0.725,0.015,-,4.2,SUMINISTRO DE PIPE NIPPLE,"SUMINISTRO DE PIPE NIPPLE - LENGTH = 100 MM ASME B36.10 PE SEAMLESS ASTM A106 GR. B, 1½ "", S-160",4.8,PREFABRICACIÓN DE TUBERÍA EN TALLER,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 """,4.9,MONTAJE AÉREO DE TUBERÍA PREFABRICADA,"MONTAJE AÉREO DE TUBERÍA DE Ø < 2 """
CS4SA1,MS,F8,6,-,-,"1/2""",0.5,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø MENORES A 2 """
CS4SA1,MS,F8,6,-,-,"3/4""",0.75,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø MENORES A 2 """
CS4SA1,MS,F8,6,-,-,"1""",1,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø MENORES A 2 """
CS4SA1,MS,F8,6,-,-,"1-1/2""",1.5,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø MENORES A 2 """
CS4SA1,MS,F8,6,-,-,"2""",2,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 2 "" - 4 "" "
CS4SA1,MS,F8,6,-,-,"3""",3,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 2 "" - 4 "" "
CS4SA1,MS,F8,6,-,-,"4""",4,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 2 "" - 4 "" "
CS4SA1,MS,F8,6,-,-,"6""",6,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 6 "" - 10 """
CS4SA1,MS,F8,6,-,-,"8""",8,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 6 "" - 10 """
CS4SA1,MS,F8,6,-,-,"10""",10,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 6 "" - 10 """
CS4SA1,MS,F8,6,-,-,"12""",12,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 12 "" - 18 """
CS4SA1,MS,F8,6,-,-,"14""",14,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 12 "" - 18 """
CS4SA1,MS,F8,6,-,-,"16""",16,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 12 "" - 18 """
CS4SA1,MS,F8,6,-,-,"18""",18,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 12 "" - 18 """
CS4SA1,MS,F8,6,-,-,"20""",20,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 20 "" - 24 """
CS4SA1,MS,F8,6,-,-,"24""",24,-,-,-,RF,600,0,0,-,-,-,-,-,-,-,4.28.2,MONTAJE DE FIGURA 8 ANSI 600,"MONTAJE DE FIGURA 8 ANSI 600 DE Ø ENTRE 20 "" - 24 """
